Entry Time,Position,Entry Price,SL Price,TP Price,Exit Time,Exit Reason,Exit Price,P&L,cumulative_pnl
2022-02-25 11:22:00,long,13858.0,,,2022-02-25 11:23:00,TP,13863.0,85.0,-57740.0
2022-02-25 12:25:00,long,13931.25,,,2022-02-25 12:26:00,TP,13936.25,85.0,-57655.0
2022-02-25 15:17:00,long,13902.0,,,2022-02-25 15:18:00,TP,13907.0,85.0,-57570.0
2022-02-25 16:33:00,long,14122.25,,,2022-02-25 16:34:00,TP,14127.25,85.0,-57485.0
2022-02-25 16:36:00,short,14106.25,,,2022-02-25 16:37:00,TP,14101.25,85.0,-57400.0
2022-02-28 00:51:00,long,13842.25,,,2022-02-28 00:52:00,SL,13837.25,-115.0,-57515.0
2022-02-28 01:27:00,long,13919.25,,,2022-02-28 01:28:00,TP,13924.25,85.0,-57430.0
2022-02-28 01:31:00,long,13916.5,,,2022-02-28 01:32:00,TP,13921.5,85.0,-57345.0
2022-02-28 01:52:00,short,13878.25,,,2022-02-28 01:53:00,TP,13873.25,85.0,-57260.0
2022-02-28 04:00:00,long,13779.75,,,2022-02-28 04:01:00,TP,13784.75,85.0,-57175.0
2022-02-28 05:40:00,short,13854.25,,,2022-02-28 05:41:00,TP,13849.25,85.0,-57090.0
2022-02-28 07:18:00,short,13884.0,,,2022-02-28 07:19:00,TP,13879.0,85.0,-57005.0
2022-02-28 10:19:00,long,13977.5,,,2022-02-28 10:22:00,TP,13982.5,85.0,-56920.0
2022-02-28 10:39:00,long,13975.5,,,2022-02-28 10:40:00,TP,13980.5,85.0,-56835.0
2022-02-28 13:23:00,long,14009.5,,,2022-02-28 13:28:00,SL,14004.5,-115.0,-56950.0
2022-02-28 14:10:00,short,14016.75,,,2022-02-28 14:12:00,SL,14021.75,-115.0,-57065.0
2022-02-28 16:05:00,short,14211.75,,,2022-02-28 16:06:00,TP,14206.75,85.0,-56980.0
2022-02-28 18:44:00,short,14115.75,,,2022-02-28 18:45:00,TP,14110.75,85.0,-56895.0
2022-02-28 20:29:00,short,14106.5,,,2022-02-28 20:30:00,TP,14101.5,85.0,-56810.0
2022-02-28 21:34:00,short,14218.75,,,2022-02-28 23:00:00,TP,14213.75,85.0,-56725.0
2022-03-01 02:41:00,long,14187.5,,,2022-03-01 02:45:00,TP,14192.5,85.0,-56640.0
2022-03-01 03:41:00,short,14193.0,,,2022-03-01 03:42:00,TP,14188.0,85.0,-56555.0
2022-03-01 04:00:00,long,14200.25,,,2022-03-01 04:02:00,SL,14195.25,-115.0,-56670.0
2022-03-01 06:52:00,short,14249.0,,,2022-03-01 06:55:00,TP,14244.0,85.0,-56585.0
2022-03-01 09:05:00,short,14195.5,,,2022-03-01 09:06:00,TP,14190.5,85.0,-56500.0
2022-03-01 09:39:00,long,14140.0,,,2022-03-01 09:40:00,TP,14145.0,85.0,-56415.0
2022-03-01 09:50:00,short,14119.25,,,2022-03-01 09:51:00,TP,14114.25,85.0,-56330.0
2022-03-01 11:00:00,short,14141.75,,,2022-03-01 11:02:00,TP,14136.75,85.0,-56245.0
2022-03-01 12:26:00,short,14108.0,,,2022-03-01 12:27:00,SL,14113.0,-115.0,-56360.0
2022-03-01 13:03:00,long,14116.25,,,2022-03-01 13:04:00,SL,14111.25,-115.0,-56475.0
2022-03-01 14:47:00,long,14209.75,,,2022-03-01 14:48:00,TP,14214.75,85.0,-56390.0
2022-03-01 15:32:00,long,14267.0,,,2022-03-01 15:33:00,SL,14262.0,-115.0,-56505.0
2022-03-01 16:44:00,long,14086.25,,,2022-03-01 16:45:00,SL,14081.25,-115.0,-56620.0
2022-03-01 16:57:00,long,14045.0,,,2022-03-01 16:58:00,SL,14040.0,-115.0,-56735.0
2022-03-01 18:05:00,short,14084.0,,,2022-03-01 18:06:00,TP,14079.0,85.0,-56650.0
2022-03-01 23:27:00,long,14023.75,,,2022-03-01 23:29:00,SL,14018.75,-115.0,-56765.0
2022-03-02 00:14:00,long,14048.5,,,2022-03-02 00:16:00,TP,14053.5,85.0,-56680.0
2022-03-02 03:44:00,short,14025.25,,,2022-03-02 03:46:00,SL,14030.25,-115.0,-56795.0
2022-03-02 05:17:00,long,14079.25,,,2022-03-02 05:18:00,TP,14084.25,85.0,-56710.0
2022-03-02 05:56:00,short,14074.25,,,2022-03-02 05:58:00,TP,14069.25,85.0,-56625.0
2022-03-02 06:01:00,long,14070.5,,,2022-03-02 06:03:00,SL,14065.5,-115.0,-56740.0
2022-03-02 07:43:00,long,13952.75,,,2022-03-02 07:44:00,TP,13957.75,85.0,-56655.0
2022-03-02 08:38:00,long,14043.25,,,2022-03-02 08:39:00,TP,14048.25,85.0,-56570.0
2022-03-02 11:23:00,long,14104.5,,,2022-03-02 11:24:00,TP,14109.5,85.0,-56485.0
2022-03-02 12:08:00,short,14108.25,,,2022-03-02 12:09:00,TP,14103.25,85.0,-56400.0
2022-03-02 16:29:00,short,14167.25,,,2022-03-02 16:30:00,SL,14172.25,-115.0,-56515.0
2022-03-02 17:17:00,short,14191.25,,,2022-03-02 17:18:00,SL,14196.25,-115.0,-56630.0
2022-03-02 18:58:00,short,14232.75,,,2022-03-02 18:59:00,TP,14227.75,85.0,-56545.0
2022-03-02 20:44:00,long,14267.5,,,2022-03-02 20:45:00,TP,14272.5,85.0,-56460.0
2022-03-02 23:00:00,short,14189.75,,,2022-03-02 23:01:00,SL,14194.75,-115.0,-56575.0
2022-03-03 01:15:00,long,14214.0,,,2022-03-03 01:29:00,SL,14209.0,-115.0,-56690.0
2022-03-03 05:04:00,long,14222.0,,,2022-03-03 05:06:00,TP,14227.0,85.0,-56605.0
2022-03-03 06:52:00,long,14236.0,,,2022-03-03 06:54:00,TP,14241.0,85.0,-56520.0
2022-03-03 07:00:00,short,14240.75,,,2022-03-03 07:01:00,SL,14245.75,-115.0,-56635.0
2022-03-03 07:47:00,long,14207.25,,,2022-03-03 07:49:00,SL,14202.25,-115.0,-56750.0
2022-03-03 08:58:00,long,14185.25,,,2022-03-03 08:59:00,TP,14190.25,85.0,-56665.0
2022-03-03 09:29:00,short,14187.25,,,2022-03-03 09:31:00,TP,14182.25,85.0,-56580.0
2022-03-03 09:39:00,long,14190.75,,,2022-03-03 09:41:00,TP,14195.75,85.0,-56495.0
2022-03-03 10:57:00,short,14187.25,,,2022-03-03 11:00:00,TP,14182.25,85.0,-56410.0
2022-03-03 12:34:00,long,14216.0,,,2022-03-03 12:38:00,TP,14221.0,85.0,-56325.0
2022-03-03 12:54:00,long,14204.25,,,2022-03-03 12:55:00,TP,14209.25,85.0,-56240.0
2022-03-03 15:04:00,short,14267.75,,,2022-03-03 15:05:00,TP,14262.75,85.0,-56155.0
2022-03-03 16:39:00,long,14093.75,,,2022-03-03 16:40:00,SL,14088.75,-115.0,-56270.0
2022-03-03 21:24:00,long,14051.75,,,2022-03-03 21:25:00,SL,14046.75,-115.0,-56385.0
2022-03-03 23:49:00,short,14077.0,,,2022-03-03 23:57:00,SL,14082.0,-115.0,-56500.0
2022-03-03 23:59:00,short,14079.5,,,2022-03-04 00:00:00,SL,14084.5,-115.0,-56615.0
2022-03-04 01:16:00,short,13791.5,,,2022-03-04 01:17:00,TP,13786.5,85.0,-56530.0
2022-03-04 03:14:00,long,13903.0,,,2022-03-04 03:15:00,TP,13908.0,85.0,-56445.0
2022-03-04 05:42:00,long,13927.5,,,2022-03-04 05:43:00,TP,13932.5,85.0,-56360.0
2022-03-04 06:30:00,short,13963.75,,,2022-03-04 06:31:00,TP,13958.75,85.0,-56275.0
2022-03-04 08:54:00,long,13966.25,,,2022-03-04 08:55:00,TP,13971.25,85.0,-56190.0
2022-03-04 10:09:00,short,13915.75,,,2022-03-04 10:10:00,SL,13920.75,-115.0,-56305.0
2022-03-04 11:04:00,long,13927.0,,,2022-03-04 11:05:00,SL,13922.0,-115.0,-56420.0
2022-03-04 13:02:00,short,13928.5,,,2022-03-04 13:03:00,TP,13923.5,85.0,-56335.0
2022-03-04 13:09:00,short,13931.5,,,2022-03-04 13:10:00,TP,13926.5,85.0,-56250.0
2022-03-04 17:26:00,long,13861.75,,,2022-03-04 17:27:00,TP,13866.75,85.0,-56165.0
2022-03-04 21:25:00,short,13805.75,,,2022-03-04 21:30:00,SL,13810.75,-115.0,-56280.0
2022-03-04 21:33:00,short,13808.5,,,2022-03-04 21:36:00,SL,13813.5,-115.0,-56395.0
2022-03-04 21:36:00,long,13817.0,,,2022-03-04 21:37:00,SL,13812.0,-115.0,-56510.0
2022-03-07 02:06:00,short,13555.5,,,2022-03-07 02:08:00,SL,13560.5,-115.0,-56625.0
2022-03-07 02:10:00,short,13556.5,,,2022-03-07 02:12:00,TP,13551.5,85.0,-56540.0
2022-03-07 03:15:00,long,13547.5,,,2022-03-07 03:16:00,SL,13542.5,-115.0,-56655.0
2022-03-07 04:09:00,long,13604.0,,,2022-03-07 04:10:00,SL,13599.0,-115.0,-56770.0
2022-03-07 04:41:00,long,13598.5,,,2022-03-07 04:44:00,TP,13603.5,85.0,-56685.0
2022-03-07 06:45:00,long,13606.5,,,2022-03-07 06:46:00,TP,13611.5,85.0,-56600.0
2022-03-07 08:45:00,long,13592.25,,,2022-03-07 08:46:00,TP,13597.25,85.0,-56515.0
2022-03-07 08:49:00,short,13594.25,,,2022-03-07 08:50:00,TP,13589.25,85.0,-56430.0
2022-03-07 10:57:00,short,13611.0,,,2022-03-07 10:58:00,SL,13616.0,-115.0,-56545.0
2022-03-07 12:26:00,short,13732.0,,,2022-03-07 12:27:00,TP,13727.0,85.0,-56460.0
2022-03-07 12:56:00,short,13733.25,,,2022-03-07 12:57:00,TP,13728.25,85.0,-56375.0
2022-03-07 13:42:00,short,13774.5,,,2022-03-07 13:43:00,TP,13769.5,85.0,-56290.0
2022-03-07 13:46:00,long,13775.0,,,2022-03-07 13:47:00,TP,13780.0,85.0,-56205.0
2022-03-07 13:50:00,short,13779.75,,,2022-03-07 13:51:00,TP,13774.75,85.0,-56120.0
2022-03-07 15:30:00,long,13600.5,,,2022-03-07 15:31:00,TP,13605.5,85.0,-56035.0
2022-03-07 18:22:00,long,13487.5,,,2022-03-07 18:23:00,SL,13482.5,-115.0,-56150.0
2022-03-07 18:33:00,short,13482.75,,,2022-03-07 18:34:00,TP,13477.75,85.0,-56065.0
2022-03-07 18:47:00,short,13502.5,,,2022-03-07 18:48:00,TP,13497.5,85.0,-55980.0
2022-03-07 19:00:00,long,13492.0,,,2022-03-07 19:01:00,SL,13487.0,-115.0,-56095.0
2022-03-07 19:39:00,long,13470.5,,,2022-03-07 19:40:00,TP,13475.5,85.0,-56010.0
2022-03-07 20:18:00,long,13385.25,,,2022-03-07 20:19:00,TP,13390.25,85.0,-55925.0
2022-03-07 20:45:00,short,13377.25,,,2022-03-07 20:46:00,TP,13372.25,85.0,-55840.0
2022-03-07 23:09:00,long,13272.25,,,2022-03-07 23:12:00,SL,13267.25,-115.0,-55955.0
2022-03-08 00:45:00,long,13293.25,,,2022-03-08 00:46:00,SL,13288.25,-115.0,-56070.0
2022-03-08 01:07:00,long,13314.0,,,2022-03-08 01:08:00,TP,13319.0,85.0,-55985.0
2022-03-08 01:24:00,long,13361.0,,,2022-03-08 01:25:00,TP,13366.0,85.0,-55900.0
2022-03-08 01:30:00,long,13361.0,,,2022-03-08 01:31:00,SL,13356.0,-115.0,-56015.0
2022-03-08 01:56:00,long,13351.5,,,2022-03-08 01:58:00,SL,13346.5,-115.0,-56130.0
2022-03-08 03:36:00,short,13308.75,,,2022-03-08 03:37:00,SL,13313.75,-115.0,-56245.0
2022-03-08 05:02:00,long,13278.0,,,2022-03-08 05:05:00,TP,13283.0,85.0,-56160.0
2022-03-08 06:01:00,long,13209.25,,,2022-03-08 06:02:00,TP,13214.25,85.0,-56075.0
2022-03-08 07:16:00,long,13133.5,,,2022-03-08 07:17:00,TP,13138.5,85.0,-55990.0
2022-03-08 09:44:00,long,13350.0,,,2022-03-08 09:45:00,SL,13345.0,-115.0,-56105.0
2022-03-08 10:07:00,long,13342.75,,,2022-03-08 10:08:00,SL,13337.75,-115.0,-56220.0
2022-03-08 14:41:00,long,13269.25,,,2022-03-08 14:42:00,TP,13274.25,85.0,-56135.0
2022-03-08 16:05:00,short,13301.25,,,2022-03-08 16:06:00,TP,13296.25,85.0,-56050.0
2022-03-08 16:40:00,long,13162.5,,,2022-03-08 16:41:00,SL,13157.5,-115.0,-56165.0
2022-03-08 17:01:00,long,13276.75,,,2022-03-08 17:02:00,TP,13281.75,85.0,-56080.0
2022-03-08 19:55:00,long,13443.0,,,2022-03-08 19:56:00,TP,13448.0,85.0,-55995.0
2022-03-09 01:29:00,long,13276.0,,,2022-03-09 01:30:00,TP,13281.0,85.0,-55910.0
2022-03-09 04:10:00,short,13291.25,,,2022-03-09 04:11:00,SL,13296.25,-115.0,-56025.0
2022-03-09 05:11:00,long,13317.0,,,2022-03-09 05:12:00,SL,13312.0,-115.0,-56140.0
2022-03-09 06:27:00,long,13313.0,,,2022-03-09 06:28:00,SL,13308.0,-115.0,-56255.0
2022-03-09 07:03:00,long,13319.25,,,2022-03-09 07:04:00,TP,13324.25,85.0,-56170.0
2022-03-09 08:18:00,long,13407.0,,,2022-03-09 08:19:00,SL,13402.0,-115.0,-56285.0
2022-03-09 08:22:00,long,13400.0,,,2022-03-09 08:23:00,SL,13395.0,-115.0,-56400.0
2022-03-09 09:10:00,long,13455.25,,,2022-03-09 09:11:00,TP,13460.25,85.0,-56315.0
2022-03-09 09:15:00,long,13463.25,,,2022-03-09 09:16:00,TP,13468.25,85.0,-56230.0
2022-03-09 10:03:00,long,13546.25,,,2022-03-09 10:04:00,TP,13551.25,85.0,-56145.0
2022-03-09 10:18:00,long,13542.75,,,2022-03-09 10:19:00,TP,13547.75,85.0,-56060.0
2022-03-09 11:26:00,short,13553.75,,,2022-03-09 11:27:00,SL,13558.75,-115.0,-56175.0
2022-03-09 13:24:00,long,13569.25,,,2022-03-09 13:25:00,TP,13574.25,85.0,-56090.0
2022-03-09 15:15:00,short,13580.75,,,2022-03-09 15:16:00,TP,13575.75,85.0,-56005.0
2022-03-09 15:25:00,short,13623.25,,,2022-03-09 15:26:00,TP,13618.25,85.0,-55920.0
2022-03-09 15:28:00,long,13627.0,,,2022-03-09 15:29:00,TP,13632.0,85.0,-55835.0
2022-03-09 17:22:00,long,13662.75,,,2022-03-09 17:23:00,TP,13667.75,85.0,-55750.0
2022-03-09 17:55:00,long,13734.75,,,2022-03-09 17:56:00,SL,13729.75,-115.0,-55865.0
2022-03-09 23:13:00,short,13763.75,,,2022-03-09 23:14:00,TP,13758.75,85.0,-55780.0
2022-03-10 00:01:00,short,13739.0,,,2022-03-10 00:02:00,TP,13734.0,85.0,-55695.0
2022-03-10 01:22:00,long,13747.25,,,2022-03-10 01:25:00,TP,13752.25,85.0,-55610.0
2022-03-10 01:29:00,short,13748.0,,,2022-03-10 01:31:00,TP,13743.0,85.0,-55525.0
2022-03-10 03:10:00,long,13728.25,,,2022-03-10 03:13:00,SL,13723.25,-115.0,-55640.0
2022-03-10 04:27:00,long,13716.5,,,2022-03-10 04:28:00,SL,13711.5,-115.0,-55755.0
2022-03-10 07:24:00,short,13692.5,,,2022-03-10 07:25:00,SL,13697.5,-115.0,-55870.0
2022-03-10 07:38:00,short,13705.0,,,2022-03-10 07:40:00,SL,13710.0,-115.0,-55985.0
2022-03-10 10:30:00,short,13622.75,,,2022-03-10 10:31:00,TP,13617.75,85.0,-55900.0
2022-03-10 12:55:00,long,13528.25,,,2022-03-10 12:56:00,TP,13533.25,85.0,-55815.0
2022-03-10 15:47:00,long,13507.25,,,2022-03-10 15:48:00,TP,13512.25,85.0,-55730.0
2022-03-10 19:39:00,short,13590.25,,,2022-03-10 19:40:00,SL,13595.25,-115.0,-55845.0
2022-03-10 20:47:00,long,13587.5,,,2022-03-10 20:48:00,SL,13582.5,-115.0,-55960.0
2022-03-11 00:20:00,short,13594.5,,,2022-03-11 00:26:00,SL,13599.5,-115.0,-56075.0
2022-03-11 02:00:00,long,13513.25,,,2022-03-11 02:04:00,TP,13518.25,85.0,-55990.0
2022-03-11 02:18:00,long,13529.75,,,2022-03-11 02:21:00,SL,13524.75,-115.0,-56105.0
2022-03-11 05:13:00,long,13486.25,,,2022-03-11 05:18:00,TP,13491.25,85.0,-56020.0
2022-03-11 07:18:00,long,13643.0,,,2022-03-11 07:19:00,SL,13638.0,-115.0,-56135.0
2022-03-11 07:47:00,short,13602.5,,,2022-03-11 07:48:00,TP,13597.5,85.0,-56050.0
2022-03-11 07:59:00,long,13605.25,,,2022-03-11 08:00:00,TP,13610.25,85.0,-55965.0
2022-03-11 08:33:00,short,13554.75,,,2022-03-11 08:34:00,TP,13549.75,85.0,-55880.0
2022-03-11 10:36:00,short,13662.25,,,2022-03-11 10:37:00,TP,13657.25,85.0,-55795.0
2022-03-11 11:06:00,long,13652.0,,,2022-03-11 11:08:00,SL,13647.0,-115.0,-55910.0
2022-03-11 12:04:00,long,13799.75,,,2022-03-11 12:05:00,SL,13794.75,-115.0,-56025.0
2022-03-11 12:23:00,short,13809.5,,,2022-03-11 12:24:00,SL,13814.5,-115.0,-56140.0
2022-03-11 13:21:00,long,13750.5,,,2022-03-11 13:22:00,TP,13755.5,85.0,-56055.0
2022-03-11 17:10:00,long,13450.5,,,2022-03-11 17:11:00,SL,13445.5,-115.0,-56170.0
2022-03-11 18:50:00,short,13486.75,,,2022-03-11 18:51:00,TP,13481.75,85.0,-56085.0
2022-03-11 19:12:00,long,13447.75,,,2022-03-11 19:13:00,SL,13442.75,-115.0,-56200.0
2022-03-11 20:01:00,long,13433.25,,,2022-03-11 20:02:00,SL,13428.25,-115.0,-56315.0
2022-03-14 00:27:00,long,13397.5,,,2022-03-14 00:29:00,SL,13392.5,-115.0,-56430.0
2022-03-14 02:49:00,long,13307.25,,,2022-03-14 02:50:00,TP,13312.25,85.0,-56345.0
2022-03-14 03:05:00,short,13311.5,,,2022-03-14 03:07:00,TP,13306.5,85.0,-56260.0
2022-03-14 05:29:00,long,13355.75,,,2022-03-14 05:31:00,SL,13350.75,-115.0,-56375.0
2022-03-14 06:19:00,long,13355.25,,,2022-03-14 06:20:00,SL,13350.25,-115.0,-56490.0
2022-03-14 06:41:00,short,13375.25,,,2022-03-14 06:44:00,TP,13370.25,85.0,-56405.0
2022-03-14 11:21:00,short,13354.25,,,2022-03-14 11:22:00,SL,13359.25,-115.0,-56520.0
2022-03-14 12:14:00,long,13270.0,,,2022-03-14 12:15:00,TP,13275.0,85.0,-56435.0
2022-03-14 12:28:00,short,13257.0,,,2022-03-14 12:29:00,SL,13262.0,-115.0,-56550.0
2022-03-14 13:30:00,long,13267.75,,,2022-03-14 13:31:00,TP,13272.75,85.0,-56465.0
2022-03-14 14:26:00,short,13360.0,,,2022-03-14 14:27:00,TP,13355.0,85.0,-56380.0
2022-03-14 16:33:00,short,13149.75,,,2022-03-14 16:34:00,TP,13144.75,85.0,-56295.0
2022-03-14 17:30:00,long,13064.75,,,2022-03-14 17:31:00,SL,13059.75,-115.0,-56410.0
2022-03-14 18:30:00,long,13049.75,,,2022-03-14 18:31:00,TP,13054.75,85.0,-56325.0
2022-03-14 20:32:00,long,13079.25,,,2022-03-14 20:34:00,SL,13074.25,-115.0,-56440.0
2022-03-14 20:41:00,long,13076.75,,,2022-03-14 20:43:00,SL,13071.75,-115.0,-56555.0
2022-03-14 23:32:00,short,13104.0,,,2022-03-14 23:35:00,SL,13109.0,-115.0,-56670.0
2022-03-14 23:53:00,long,13107.5,,,2022-03-15 00:02:00,TP,13112.5,85.0,-56585.0
2022-03-15 04:50:00,long,13122.25,,,2022-03-15 04:57:00,TP,13127.25,85.0,-56500.0
2022-03-15 05:32:00,short,13099.75,,,2022-03-15 05:34:00,SL,13104.75,-115.0,-56615.0
2022-03-15 05:37:00,short,13104.75,,,2022-03-15 05:39:00,TP,13099.75,85.0,-56530.0
2022-03-15 08:17:00,long,13028.5,,,2022-03-15 08:18:00,SL,13023.5,-115.0,-56645.0
2022-03-15 08:38:00,short,12990.0,,,2022-03-15 08:40:00,SL,12995.0,-115.0,-56760.0
2022-03-15 08:44:00,short,13001.0,,,2022-03-15 08:45:00,TP,12996.0,85.0,-56675.0
2022-03-15 09:39:00,long,13010.0,,,2022-03-15 09:40:00,TP,13015.0,85.0,-56590.0
2022-03-15 12:30:00,long,13144.25,,,2022-03-15 12:31:00,SL,13139.25,-115.0,-56705.0
2022-03-15 13:09:00,short,13154.25,,,2022-03-15 13:10:00,SL,13159.25,-115.0,-56820.0
2022-03-15 16:46:00,long,13359.25,,,2022-03-15 16:47:00,SL,13354.25,-115.0,-56935.0
2022-03-16 01:13:00,long,13433.25,,,2022-03-16 01:19:00,TP,13438.25,85.0,-56850.0
2022-03-16 03:55:00,long,13455.0,,,2022-03-16 03:56:00,TP,13460.0,85.0,-56765.0
2022-03-16 05:33:00,long,13500.5,,,2022-03-16 05:34:00,TP,13505.5,85.0,-56680.0
2022-03-16 06:50:00,short,13576.25,,,2022-03-16 06:54:00,SL,13581.25,-115.0,-56795.0
2022-03-16 09:53:00,short,13688.5,,,2022-03-16 09:54:00,TP,13683.5,85.0,-56710.0
2022-03-16 11:46:00,short,13698.0,,,2022-03-16 11:48:00,TP,13693.0,85.0,-56625.0
2022-03-16 12:49:00,long,13656.5,,,2022-03-16 12:50:00,SL,13651.5,-115.0,-56740.0
2022-03-16 13:30:00,long,13644.75,,,2022-03-16 13:31:00,TP,13649.75,85.0,-56655.0
2022-03-16 16:23:00,short,13814.25,,,2022-03-16 16:24:00,TP,13809.25,85.0,-56570.0
2022-03-16 18:20:00,short,13576.5,,,2022-03-16 18:21:00,TP,13571.5,85.0,-56485.0
2022-03-16 19:06:00,short,13736.75,,,2022-03-16 19:07:00,TP,13731.75,85.0,-56400.0
2022-03-16 23:57:00,short,13975.25,,,2022-03-16 23:59:00,SL,13980.25,-115.0,-56515.0
2022-03-17 00:09:00,long,13981.5,,,2022-03-17 00:10:00,TP,13986.5,85.0,-56430.0
2022-03-17 00:20:00,short,13980.75,,,2022-03-17 00:21:00,TP,13975.75,85.0,-56345.0
2022-03-17 00:23:00,long,13979.75,,,2022-03-17 00:25:00,TP,13984.75,85.0,-56260.0
2022-03-17 00:45:00,long,13982.5,,,2022-03-17 00:51:00,TP,13987.5,85.0,-56175.0
2022-03-17 01:17:00,long,13975.0,,,2022-03-17 01:21:00,SL,13970.0,-115.0,-56290.0
2022-03-17 02:49:00,long,13939.75,,,2022-03-17 02:50:00,TP,13944.75,85.0,-56205.0
2022-03-17 05:21:00,short,13973.5,,,2022-03-17 05:23:00,TP,13968.5,85.0,-56120.0
2022-03-17 08:17:00,long,13961.75,,,2022-03-17 08:20:00,SL,13956.75,-115.0,-56235.0
2022-03-17 09:50:00,long,13910.0,,,2022-03-17 09:52:00,TP,13915.0,85.0,-56150.0
2022-03-17 11:15:00,long,13920.5,,,2022-03-17 11:18:00,SL,13915.5,-115.0,-56265.0
2022-03-17 12:35:00,long,13883.75,,,2022-03-17 12:40:00,SL,13878.75,-115.0,-56380.0
2022-03-17 12:58:00,long,13858.5,,,2022-03-17 13:01:00,TP,13863.5,85.0,-56295.0
2022-03-17 13:33:00,long,13876.25,,,2022-03-17 13:34:00,TP,13881.25,85.0,-56210.0
2022-03-17 16:14:00,long,13936.25,,,2022-03-17 16:15:00,SL,13931.25,-115.0,-56325.0
2022-03-17 16:40:00,short,13964.75,,,2022-03-17 16:41:00,SL,13969.75,-115.0,-56440.0
2022-03-17 16:56:00,short,13978.75,,,2022-03-17 16:57:00,SL,13983.75,-115.0,-56555.0
2022-03-17 17:04:00,long,13985.5,,,2022-03-17 17:05:00,TP,13990.5,85.0,-56470.0
2022-03-17 19:05:00,short,14068.75,,,2022-03-17 19:06:00,TP,14063.75,85.0,-56385.0
2022-03-17 20:14:00,long,14106.5,,,2022-03-17 20:15:00,SL,14101.5,-115.0,-56500.0
2022-03-17 22:28:00,short,14050.0,,,2022-03-17 22:35:00,TP,14045.0,85.0,-56415.0
2022-03-18 04:43:00,short,13993.5,,,2022-03-18 05:05:00,TP,13988.5,85.0,-56330.0
2022-03-18 07:35:00,short,14016.75,,,2022-03-18 07:36:00,SL,14021.75,-115.0,-56445.0
2022-03-18 07:53:00,short,14039.0,,,2022-03-18 07:54:00,TP,14034.0,85.0,-56360.0
2022-03-18 08:36:00,long,14038.5,,,2022-03-18 08:37:00,TP,14043.5,85.0,-56275.0
2022-03-18 10:25:00,long,14023.5,,,2022-03-18 10:28:00,TP,14028.5,85.0,-56190.0
2022-03-18 10:55:00,long,14005.0,,,2022-03-18 10:57:00,TP,14010.0,85.0,-56105.0
2022-03-18 11:57:00,long,14009.75,,,2022-03-18 11:59:00,SL,14004.75,-115.0,-56220.0
2022-04-01 05:45:00,short,14915.0,,,2022-04-01 05:50:00,TP,14910.0,85.0,-56135.0
2022-04-01 06:02:00,long,14909.5,,,2022-04-01 06:03:00,TP,14914.5,85.0,-56050.0
2022-04-01 07:16:00,long,14932.0,,,2022-04-01 07:17:00,TP,14937.0,85.0,-55965.0
2022-04-01 08:24:00,short,14929.75,,,2022-04-01 08:26:00,SL,14934.75,-115.0,-56080.0
2022-04-01 11:38:00,short,14940.0,,,2022-04-01 11:48:00,SL,14945.0,-115.0,-56195.0
2022-04-01 12:18:00,short,14946.75,,,2022-04-01 12:21:00,SL,14951.75,-115.0,-56310.0
2022-04-01 14:04:00,long,14828.25,,,2022-04-01 14:05:00,TP,14833.25,85.0,-56225.0
2022-04-01 14:42:00,long,14856.25,,,2022-04-01 14:43:00,TP,14861.25,85.0,-56140.0
2022-04-01 16:45:00,short,14754.5,,,2022-04-01 16:46:00,TP,14749.5,85.0,-56055.0
2022-04-01 16:54:00,long,14763.0,,,2022-04-01 16:55:00,TP,14768.0,85.0,-55970.0
2022-04-01 17:35:00,long,14747.5,,,2022-04-01 17:36:00,TP,14752.5,85.0,-55885.0
2022-04-01 19:08:00,short,14826.25,,,2022-04-01 19:09:00,TP,14821.25,85.0,-55800.0
2022-04-03 22:04:00,short,14845.25,,,2022-04-03 22:05:00,SL,14850.25,-115.0,-55915.0
2022-04-03 22:52:00,short,14834.75,,,2022-04-03 22:54:00,SL,14839.75,-115.0,-56030.0
2022-04-04 00:17:00,short,14815.75,,,2022-04-04 00:18:00,TP,14810.75,85.0,-55945.0
2022-04-04 01:28:00,long,14824.5,,,2022-04-04 01:32:00,TP,14829.5,85.0,-55860.0
2022-04-04 01:51:00,long,14828.5,,,2022-04-04 02:00:00,SL,14823.5,-115.0,-55975.0
2022-04-04 02:51:00,short,14829.25,,,2022-04-04 03:01:00,TP,14824.25,85.0,-55890.0
2022-04-04 06:21:00,long,14884.5,,,2022-04-04 06:25:00,TP,14889.5,85.0,-55805.0
2022-04-04 07:21:00,long,14840.75,,,2022-04-04 07:23:00,SL,14835.75,-115.0,-55920.0
2022-04-04 10:05:00,long,14915.5,,,2022-04-04 10:09:00,TP,14920.5,85.0,-55835.0
2022-04-04 10:11:00,short,14917.5,,,2022-04-04 10:12:00,SL,14922.5,-115.0,-55950.0
2022-04-04 12:31:00,long,14911.25,,,2022-04-04 12:36:00,TP,14916.25,85.0,-55865.0
2022-04-04 13:20:00,short,14899.0,,,2022-04-04 13:28:00,TP,14894.0,85.0,-55780.0
2022-04-04 13:30:00,long,14903.5,,,2022-04-04 13:31:00,TP,14908.5,85.0,-55695.0
2022-04-04 17:17:00,long,15092.75,,,2022-04-04 17:18:00,TP,15097.75,85.0,-55610.0
2022-04-04 17:21:00,short,15091.75,,,2022-04-04 17:22:00,SL,15096.75,-115.0,-55725.0
2022-04-04 18:00:00,short,15109.5,,,2022-04-04 18:02:00,TP,15104.5,85.0,-55640.0
